timestamp,unix_time,hr_bpm,rr_intervals_ms
2025-09-11 17:11:15,1757635875.152,89,697.3
2025-09-11 17:11:16,1757635876.154,88,714.8
2025-09-11 17:11:17,1757635877.154,85,765.6;742.2;722.7;372.1
2025-09-11 17:11:18,1757635878.139,83,445.3;508.8
2025-09-11 17:11:19,1757635879.145,83,495.1
2025-09-11 17:11:20,1757635880.146,83,751.0
2025-09-11 17:11:21,1757635881.132,82,602.5
2025-09-11 17:11:22,1757635882.135,82,599.6;597.7
2025-09-11 17:11:23,1757635883.129,83,596.7;600.6
2025-09-11 17:11:24,1757635884.127,83,603.5
2025-09-11 17:11:25,1757635885.125,88,608.4;616.2
2025-09-11 17:11:26,1757635886.124,89,621.1
2025-09-11 17:11:27,1757635887.124,91,632.8;642.6
2025-09-11 17:11:28,1757635888.125,92,657.2
2025-09-11 17:11:30,1757635890.124,91,672.9;674.8
2025-09-11 17:11:30,1757635890.139,91,676.8
2025-09-11 17:11:31,1757635891.119,90,690.4;715.8
2025-09-11 17:11:32,1757635892.117,89,748.0
2025-09-11 17:11:33,1757635893.108,88,761.7
2025-09-11 17:11:34,1757635894.112,87,758.8
2025-09-11 17:11:35,1757635895.110,85,763.7;786.1
2025-09-11 17:11:37,1757635897.098,84,811.5
2025-09-11 17:11:37,1757635897.098,83,846.7
2025-09-11 17:11:38,1757635898.114,82,825.2
2025-09-11 17:11:39,1757635899.099,80,821.3;779.3
2025-09-11 17:11:40,1757635900.099,79,750.0
2025-09-11 17:11:41,1757635901.088,80,700.2;688.5
2025-09-11 17:11:42,1757635902.088,80,678.7
2025-09-11 17:11:43,1757635903.084,81,708.0
2025-09-11 17:11:44,1757635904.082,82,728.5
2025-09-11 17:11:45,1757635905.083,82,754.9;783.2
2025-09-11 17:11:46,1757635906.070,81,825.2
2025-09-11 17:11:47,1757635907.069,81,834.0
2025-09-11 17:11:48,1757635908.073,80,835.9
2025-09-11 17:11:50,1757635910.068,78,813.5;777.3
2025-09-11 17:11:50,1757635910.068,78,775.4
2025-09-11 17:11:51,1757635911.060,78,761.7
2025-09-11 17:11:52,1757635912.061,78,780.3
2025-09-11 17:11:53,1757635913.070,78,799.8;813.5
2025-09-11 17:11:54,1757635914.060,77,852.5
2025-09-11 17:11:55,1757635915.060,77,921.9
2025-09-11 17:11:56,1757635916.060,76,953.1
2025-09-11 17:11:57,1757635917.065,75,877.9
2025-09-11 17:11:58,1757635918.069,74,867.2
2025-09-11 17:11:59,1757635919.555,73,858.4
2025-09-11 17:12:00,1757635920.558,73,807.6;832.0
2025-09-11 17:12:01,1757635921.557,73,842.8
2025-09-11 17:12:02,1757635922.560,73,882.8
2025-09-11 17:12:03,1757635923.559,72,835.0
2025-09-11 17:12:04,1757635924.557,72,869.1
2025-09-11 17:12:05,1757635925.562,72,880.9
2025-09-11 17:12:06,1757635926.552,71,877.9;839.8
2025-09-11 17:12:07,1757635927.550,71,853.5
2025-09-11 17:12:08,1757635928.554,71,876.0
2025-09-11 17:12:09,1757635929.542,71,847.7
2025-09-11 17:12:10,1757635930.544,71,877.0
2025-09-11 17:12:11,1757635931.547,71,878.9
2025-09-11 17:12:12,1757635932.537,71,819.3;834.0
2025-09-11 17:12:13,1757635933.536,71,824.2
2025-09-11 17:12:14,1757635934.537,71,830.1
2025-09-11 17:12:15,1757635935.543,71,806.6
2025-09-11 17:12:17,1757635937.032,72,816.4;838.9
2025-09-11 17:12:17,1757635937.534,72,821.3
2025-09-11 17:12:18,1757635938.539,72,832.0
2025-09-11 17:12:19,1757635939.527,72,818.4
2025-09-11 17:12:20,1757635940.532,72,811.5;788.1
2025-09-11 17:12:21,1757635941.530,72,776.4
2025-09-11 17:12:22,1757635942.531,73,789.1
2025-09-11 17:12:23,1757635943.519,73,773.4
2025-09-11 17:12:24,1757635944.521,74,797.9;805.7
2025-09-11 17:12:25,1757635945.513,74,801.8
2025-09-11 17:12:26,1757635946.513,74,789.1
2025-09-11 17:12:27,1757635947.515,74,799.8
2025-09-11 17:12:28,1757635948.518,74,820.3;812.5
2025-09-11 17:12:29,1757635949.502,74,830.1
2025-09-11 17:12:30,1757635950.500,74,824.2
2025-09-11 17:12:31,1757635951.504,74,831.1
2025-09-11 17:12:32,1757635952.508,74,804.7
2025-09-11 17:12:33,1757635953.492,74,807.6;818.4
2025-09-11 17:12:34,1757635954.491,74,802.7
2025-09-11 17:12:35,1757635955.488,74,822.3
2025-09-11 17:12:36,1757635956.489,74,812.5;815.4
2025-09-11 17:12:37,1757635957.488,74,823.2;317.4
2025-09-11 17:12:38,1757635958.493,74,451.2
2025-09-11 17:12:39,1757635959.490,74,745.1;707.0
2025-09-11 17:12:40,1757635960.480,75,688.5
2025-09-11 17:12:41,1757635961.481,77,705.1
2025-09-11 17:12:42,1757635962.478,80,711.9;684.6
2025-09-11 17:12:43,1757635963.479,81,677.7
2025-09-11 17:12:44,1757635964.466,82,670.9;669.9
2025-09-11 17:12:45,1757635965.470,83,668.9
2025-09-11 17:12:46,1757635966.466,84,677.7;679.7
2025-09-11 17:12:47,1757635967.459,85,681.6
2025-09-11 17:12:48,1757635968.461,86,676.8;671.9
2025-09-11 17:12:49,1757635969.459,86,660.2
2025-09-11 17:12:50,1757635970.459,87,649.4
2025-09-11 17:12:51,1757635971.463,88,697.3;753.9
2025-09-11 17:12:52,1757635972.446,87,811.5
2025-09-11 17:12:53,1757635973.445,85,838.9
2025-09-11 17:12:54,1757635974.447,84,865.2
2025-09-11 17:12:55,1757635975.445,82,869.1
2025-09-11 17:12:56,1757635976.447,80,868.2;824.2
2025-09-11 17:12:57,1757635977.445,79,768.6
2025-09-11 17:12:58,1757635978.445,78,732.4
2025-09-11 17:12:59,1757635979.445,79,795.9
2025-09-11 17:13:00,1757635980.433,79,809.6
2025-09-11 17:13:01,1757635981.432,78,841.8
2025-09-11 17:13:02,1757635982.434,77,890.6;943.4
2025-09-11 17:13:03,1757635983.434,76,963.9
2025-09-11 17:13:04,1757635984.419,74,942.4
2025-09-11 17:13:05,1757635985.420,73,898.4
2025-09-11 17:13:06,1757635986.422,72,811.5;788.1
2025-09-11 17:13:07,1757635987.421,73,782.2
2025-09-11 17:13:08,1757635988.420,73,773.4
2025-09-11 17:13:09,1757635989.407,73,813.5
2025-09-11 17:13:10,1757635990.408,74,898.4
2025-09-11 17:13:11,1757635991.408,73,942.4
2025-09-11 17:13:12,1757635992.407,72,959.0
2025-09-11 17:13:13,1757635993.404,72,933.6
2025-09-11 17:13:14,1757635994.404,71,923.8
2025-09-11 17:13:15,1757635995.395,70,915.0;886.7
2025-09-11 17:13:16,1757635996.394,69,836.9
2025-09-11 17:13:17,1757635997.398,69,786.1
2025-09-11 17:13:18,1757635998.393,71,775.4;759.8
2025-09-11 17:13:19,1757635999.392,71,760.7
2025-09-11 17:13:20,1757636000.391,72,805.7
2025-09-11 17:13:21,1757636001.376,73,864.3
2025-09-11 17:13:22,1757636002.376,72,896.5
2025-09-11 17:13:23,1757636003.381,72,899.4
2025-09-11 17:13:24,1757636004.380,71,875.0
2025-09-11 17:13:25,1757636005.380,71,888.7;877.0
2025-09-11 17:13:26,1757636006.368,71,842.8
2025-09-11 17:13:27,1757636007.369,70,819.3
2025-09-11 17:13:28,1757636008.368,71,837.9
2025-09-11 17:13:29,1757636009.355,71,834.0
2025-09-11 17:13:30,1757636010.355,71,839.8;812.5
2025-09-11 17:13:31,1757636011.358,71,825.2
2025-09-11 17:13:32,1757636012.356,71,839.8
2025-09-11 17:13:33,1757636013.349,71,862.3
2025-09-11 17:13:34,1757636014.351,71,854.5
2025-09-11 17:13:35,1757636015.350,71,904.3
2025-09-11 17:13:36,1757636016.349,71,923.8
2025-09-11 17:13:38,1757636018.347,70,920.9
2025-09-11 17:13:38,1757636018.836,69,892.6;882.8
2025-09-11 17:13:39,1757636019.338,69,810.5
2025-09-11 17:13:40,1757636020.339,69,781.2
2025-09-11 17:13:41,1757636021.325,71,747.1;747.1
2025-09-11 17:13:42,1757636022.325,72,725.6
2025-09-11 17:13:43,1757636023.327,73,723.6
2025-09-11 17:13:44,1757636024.331,75,739.3;777.3
2025-09-11 17:13:45,1757636025.318,75,759.8
2025-09-11 17:13:46,1757636026.316,76,713.9;701.2
2025-09-11 17:13:48,1757636028.316,80,690.4;690.4;578.1
2025-09-11 17:13:48,1757636028.316,81,484.4
2025-09-11 17:13:49,1757636029.316,82,292.0
2025-09-11 17:13:50,1757636030.304,84,684.6;682.6
2025-09-11 17:13:51,1757636031.307,85,688.5
2025-09-11 17:13:52,1757636032.309,86,692.4;689.5
2025-09-11 17:13:53,1757636033.309,86,689.5
2025-09-11 17:13:54,1757636034.298,86,670.9
2025-09-11 17:13:55,1757636035.295,87,668.9;696.3
2025-09-11 17:13:56,1757636036.299,87,733.4
2025-09-11 17:13:57,1757636037.300,86,767.6
2025-09-11 17:13:58,1757636038.286,86,782.2
2025-09-11 17:13:59,1757636039.288,83,817.4;828.1
2025-09-11 17:14:00,1757636040.289,82,841.8
2025-09-11 17:14:01,1757636041.288,81,829.1
2025-09-11 17:14:02,1757636042.284,80,851.6
2025-09-11 17:14:03,1757636043.282,79,860.4
2025-09-11 17:14:04,1757636044.268,78,884.8
2025-09-11 17:14:05,1757636045.270,77,871.1
2025-09-11 17:14:06,1757636046.271,76,883.8;908.2
2025-09-11 17:14:08,1757636048.269,75,880.9
2025-09-11 17:14:08,1757636048.273,74,830.1
2025-09-11 17:14:09,1757636049.269,74,828.1
2025-09-11 17:14:10,1757636050.269,74,797.9;793.9
2025-09-11 17:14:11,1757636051.250,74,782.2
2025-09-11 17:14:12,1757636052.249,74,734.4
2025-09-11 17:14:13,1757636053.249,75,719.7;745.1
2025-09-11 17:14:14,1757636054.248,76,776.4
2025-09-11 17:14:15,1757636055.246,76,754.9
2025-09-11 17:14:16,1757636056.239,76,780.3
2025-09-11 17:14:17,1757636057.238,77,809.6;856.4
2025-09-11 17:14:18,1757636058.236,76,867.2
2025-09-11 17:14:19,1757636059.237,75,841.8
2025-09-11 17:14:20,1757636060.235,75,847.7
2025-09-11 17:14:21,1757636061.235,75,837.9
2025-09-11 17:14:22,1757636062.237,74,847.7
2025-09-11 17:14:23,1757636063.222,74,847.7;823.2
2025-09-11 17:14:24,1757636064.229,73,838.9
2025-09-11 17:14:25,1757636065.230,73,869.1
2025-09-11 17:14:26,1757636066.228,73,887.7
2025-09-11 17:14:28,1757636068.215,73,861.3
2025-09-11 17:14:28,1757636068.215,72,870.1
2025-09-11 17:14:29,1757636069.217,72,875.0
2025-09-11 17:14:30,1757636070.217,71,907.2;883.8
2025-09-11 17:14:31,1757636071.200,71,893.6
2025-09-11 17:14:32,1757636072.203,70,892.6
2025-09-11 17:14:33,1757636073.202,70,901.4
2025-09-11 17:14:34,1757636074.205,70,867.2
2025-09-11 17:14:35,1757636075.191,70,798.8
2025-09-11 17:14:36,1757636076.192,70,823.2;829.1
2025-09-11 17:14:37,1757636077.190,70,853.5
2025-09-11 17:14:38,1757636078.190,71,868.2
2025-09-11 17:14:39,1757636079.187,70,868.2
2025-09-11 17:14:40,1757636080.189,70,883.8
2025-09-11 17:14:41,1757636081.190,70,875.0
2025-09-11 17:14:42,1757636082.174,70,853.5;835.9
2025-09-11 17:14:43,1757636083.172,70,831.1
2025-09-11 17:14:44,1757636084.174,70,837.9
2025-09-11 17:14:45,1757636085.175,70,845.7
2025-09-11 17:14:46,1757636086.172,70,858.4
2025-09-11 17:14:48,1757636088.169,70,850.6;850.6
2025-09-11 17:14:48,1757636088.169,70,844.7
2025-09-11 17:14:49,1757636089.156,70,847.7
2025-09-11 17:14:50,1757636090.156,71,845.7
2025-09-11 17:14:51,1757636091.160,71,846.7
2025-09-11 17:14:52,1757636092.161,71,829.1
2025-09-11 17:14:53,1757636093.150,71,853.5
2025-09-11 17:14:54,1757636094.152,71,875.0
2025-09-11 17:14:55,1757636095.153,70,890.6;921.9
2025-09-11 17:14:56,1757636096.138,70,941.4
2025-09-11 17:14:57,1757636097.142,69,963.9
2025-09-11 17:14:58,1757636098.139,69,938.5
2025-09-11 17:14:59,1757636099.139,68,911.1
2025-09-11 17:15:00,1757636100.139,68,905.3
2025-09-11 17:15:01,1757636101.130,68,873.0
2025-09-11 17:15:02,1757636102.128,68,854.5
2025-09-11 17:15:03,1757636103.127,68,837.9;855.5
2025-09-11 17:15:04,1757636104.127,68,896.5
2025-09-11 17:15:05,1757636105.125,68,887.7
2025-09-11 17:15:06,1757636106.114,68,899.4
2025-09-11 17:15:08,1757636108.114,68,882.8
2025-09-11 17:15:08,1757636108.114,68,836.9;814.5
2025-09-11 17:15:09,1757636109.113,69,793.9
2025-09-11 17:15:10,1757636110.110,69,794.9
2025-09-11 17:15:11,1757636111.107,70,814.5
2025-09-11 17:15:12,1757636112.104,70,852.5
2025-09-11 17:15:13,1757636113.106,71,853.5;870.1
2025-09-11 17:15:14,1757636114.106,70,843.8
2025-09-11 17:15:15,1757636115.091,70,828.1
2025-09-11 17:15:16,1757636116.089,71,833.0
2025-09-11 17:15:17,1757636117.092,71,812.5
2025-09-11 17:15:18,1757636118.089,71,831.1;835.9
2025-09-11 17:15:19,1757636119.590,71,833.0
2025-09-11 17:15:20,1757636120.577,71,809.6
2025-09-11 17:15:21,1757636121.575,71,817.4
2025-09-11 17:15:23,1757636123.078,72,807.6;784.2
2025-09-11 17:15:23,1757636123.578,72,783.2
2025-09-11 17:15:24,1757636124.580,73,793.0
2025-09-11 17:15:25,1757636125.577,73,816.4
2025-09-11 17:15:26,1757636126.563,73,823.2
2025-09-11 17:15:27,1757636127.560,73,800.8;827.1
2025-09-11 17:15:28,1757636128.558,73,855.5
2025-09-11 17:15:29,1757636129.559,73,853.5
2025-09-11 17:15:30,1757636130.560,73,836.9
2025-09-11 17:15:31,1757636131.555,73,
2025-09-11 17:15:32,1757636132.549,72,880.9;847.7;1536.1
2025-09-11 17:15:33,1757636133.549,72,
2025-09-11 17:15:34,1757636134.546,70,753.9;615.2
2025-09-11 17:15:35,1757636135.548,70,645.5;627.9
2025-09-11 17:15:36,1757636136.548,70,617.2
